yearofbirth,sex,age,percentile,dx,ex,llx,lx,mx,px,qx,sx
1925,female,67,95,1069,18.6,74838,75373,0.0143,0.9858,0.0142,0.9856
1925,female,67,median,1069,18.5,74838,75373,0.0143,0.9858,0.0142,0.9856
1925,female,68,5,1047,17.8,73780,74303,0.0142,0.9859,0.0141,0.9859
1925,female,68,95,1047,17.8,73780,74303,0.0142,0.9859,0.0141,0.9859
1925,female,68,median,1047,17.8,73780,74303,0.0142,0.9859,0.0141,0.9859
1925,female,69,5,1108,17,72703,73256,0.0152,0.9849,0.0151,0.9854
1925,female,69,95,1108,17.1,72703,73256,0.0152,0.9849,0.0151,0.9854
1925,female,69,median,1108,17,72703,73256,0.0152,0.9849,0.0151,0.9854
1925,female,70,5,1296,16.3,71501,72149,0.0181,0.982,0.018,0.9835
1925,female,70,95,1296,16.3,71501,72149,0.0181,0.982,0.018,0.9835
1925,female,70,median,1296,16.3,71501,72149,0.0181,0.982,0.018,0.9835
1925,female,71,5,1373,15.6,70166,70853,0.0196,0.9806,0.0194,0.9813
1925,female,71,95,1373,15.6,70166,70853,0.0196,0.9806,0.0194,0.9813
1925,female,71,median,1373,15.6,70166,70853,0.0196,0.9806,0.0194,0.9813
1925,female,72,5,1324,14.9,68818,69480,0.0192,0.9809,0.0191,0.9808
1925,female,72,95,1324,14.9,68818,69480,0.0192,0.9809,0.0191,0.9808
1925,female,72,median,1324,14.9,68818,69480,0.0192,0.9809,0.0191,0.9808
1925,female,73,5,1495,14.2,67408,68155,0.0222,0.9781,0.0219,0.9795
1925,female,73,95,1495,14.2,67408,68155,0.0222,0.9781,0.0219,0.9795
1925,female,73,median,1495,14.2,67408,68155,0.0222,0.9781,0.0219,0.9795
1925,female,74,5,1596,13.5,65863,66661,0.0242,0.9761,0.0239,0.9771
1925,female,74,95,1596,13.5,65863,66661,0.0242,0.9761,0.0239,0.9771
1925,female,74,median,1596,13.5,65863,66661,0.0242,0.9761,0.0239,0.9771
1925,female,75,5,1719,12.8,64205,65065,0.0268,0.9736,0.0264,0.9748
1925,female,75,95,1719,12.8,64205,65065,0.0268,0.9736,0.0264,0.9748
1925,female,75,median,1719,12.8,64205,65065,0.0268,0.9736,0.0264,0.9748
1925,female,76,5,1995,12.1,62348,63346,0.032,0.9685,0.0315,0.9711
1925,female,76,95,1995,12.1,62348,63346,0.032,0.9685,0.0315,0.9711
1925,female,76,median,1995,12.1,62348,63346,0.032,0.9685,0.0315,0.9711
1925,female,77,5,2170,11.5,60266,61350,0.036,0.9646,0.0354,0.9666
1925,female,77,95,2170,11.5,60266,61350,0.036,0.9646,0.0354,0.9666
1925,female,77,median,2170,11.5,60266,61350,0.036,0.9646,0.0354,0.9666
1925,female,78,5,2083,10.9,58139,59181,0.0358,0.9648,0.0352,0.9647
1925,female,78,95,2083,10.9,58139,59181,0.0358,0.9648,0.0352,0.9647
1925,female,78,median,2083,10.9,58139,59181,0.0358,0.9648,0.0352,0.9647
1925,female,79,5,2228,10.3,55984,57098,0.0398,0.961,0.039,0.9629
1925,female,79,95,2228,10.3,55984,57098,0.0398,0.961,0.039,0.9629
1925,female,79,median,2228,10.3,55984,57098,0.0398,0.961,0.039,0.9629
1925,female,80,5,2301,9.7,53720,54870,0.0428,0.9581,0.0419,0.9596
1925,female,80,95,2301,9.7,53720,54870,0.0428,0.9581,0.0419,0.9596
1925,female,80,median,2301,9.7,53720,54870,0.0428,0.9581,0.0419,0.9596
1925,female,81,5,2412,9.1,51364,52570,0.047,0.9541,0.0459,0.9561
1925,female,81,95,2412,9.1,51364,52570,0.047,0.9541,0.0459,0.9561
1925,female,81,median,2412,9.1,51364,52570,0.047,0.9541,0.0459,0.9561
1925,female,82,5,2631,8.5,48842,50158,0.0539,0.9475,0.0525,0.9509
1925,female,82,95,2631,8.5,48842,50158,0.0539,0.9475,0.0525,0.9509
1925,female,82,median,2631,8.5,48842,50158,0.0539,0.9475,0.0525,0.9509
1925,female,83,5,2802,7.9,46126,47527,0.0608,0.941,0.059,0.9444
1925,female,83,95,2802,8,46126,47527,0.0608,0.941,0.059,0.9444
1925,female,83,median,2802,7.9,46126,47527,0.0608,0.941,0.059,0.9444
1925,female,84,5,2763,7.4,43343,44724,0.0637,0.9382,0.0618,0.9397
1925,female,84,95,2763,7.4,43343,44724,0.0637,0.9382,0.0618,0.9397
1925,female,84,median,2763,7.4,43343,44724,0.0637,0.9382,0.0618,0.9397
1925,female,85,5,3204,6.8,40359,41961,0.0794,0.9236,0.0764,0.9312
1925,female,85,95,3204,6.9,40359,41961,0.0794,0.9236,0.0764,0.9312
1925,female,85,median,3204,6.9,40359,41961,0.0794,0.9236,0.0764,0.9312
1925,female,86,5,3162,6.4,37176,38757,0.0851,0.9184,0.0816,0.9211
1925,female,86,95,3162,6.4,37176,38757,0.0851,0.9184,0.0816,0.9211
1925,female,86,median,3162,6.4,37176,38757,0.0851,0.9184,0.0816,0.9211
1925,female,87,5,3263,5.9,33964,35595,0.0961,0.9083,0.0917,0.9136
1925,female,87,95,3263,5.9,33964,35595,0.0961,0.9083,0.0917,0.9136
1925,female,87,median,3263,5.9,33964,35595,0.0961,0.9083,0.0917,0.9136
1925,female,88,5,3369,5.4,30648,32332,0.1099,0.8958,0.1042,0.9024
1925,female,88,95,3369,5.5,30648,32332,0.1099,0.8958,0.1042,0.9024
1925,female,88,median,3369,5.5,30648,32332,0.1099,0.8958,0.1042,0.9024
1925,female,89,5,3391,5,27267,28963,0.1244,0.8829,0.1171,0.8897
1925,female,89,95,3391,5.1,27267,28963,0.1244,0.8829,0.1171,0.8897
1925,female,89,median,3391,5,27267,28963,0.1244,0.8829,0.1171,0.8897
1925,female,90,5,3571,4.6,23786,25572,0.1501,0.8603,0.1397,0.8723
1925,female,90,95,3571,4.7,23786,25572,0.1501,0.8603,0.1397,0.8723
1925,female,90,median,3571,4.6,23786,25572,0.1501,0.8603,0.1397,0.8723
1925,female,91,5,3348,4.3,20327,22001,0.1647,0.8478,0.1522,0.8546
1925,female,91,95,3348,4.4,20327,22001,0.1647,0.8478,0.1522,0.8546
1925,female,91,median,3348,4.3,20327,22001,0.1647,0.8478,0.1522,0.8546
1925,female,92,5,3084,3.9,17111,18653,0.1802,0.8347,0.1653,0.8418
1925,female,92,95,3084,4,17111,18653,0.1802,0.8347,0.1653,0.8418
1925,female,92,median,3084,4,17111,18653,0.1802,0.8347,0.1653,0.8418
1925,female,93,5,3174,3.6,13982,15569,0.227,0.7961,0.2039,0.8172
1925,female,93,95,3174,3.8,13982,15569,0.227,0.7961,0.2039,0.8172
1925,female,93,median,3174,3.7,13982,15569,0.227,0.7961,0.2039,0.8172
1925,female,94,5,2344,3.4,11223,12396,0.2089,0.8109,0.1891,0.8027
1925,female,94,95,2344,3.6,11223,12396,0.2089,0.8109,0.1891,0.8027
1925,female,94,median,2344,3.5,11223,12396,0.2089,0.8109,0.1891,0.8027
1925,female,95,5,2305,3.1,8899,10051,0.259,0.7707,0.2293,0.7929
1925,female,95,95,2305,3.3,8899,10051,0.259,0.7707,0.2293,0.7929
1925,female,95,median,2305,3.2,8899,10051,0.259,0.7707,0.2293,0.7929
1925,female,96,5,1924,2.8,6784,7746,0.2836,0.7516,0.2484,0.7624
1925,female,96,95,1924,3.1,6784,7746,0.2836,0.7516,0.2484,0.7624
1925,female,96,median,1924,3,6784,7746,0.2836,0.7516,0.2484,0.7624
1925,female,97,5,1403,2.6,4999,5822,0.2739,0.7173,0.2409,0.7369
1925,female,97,95,1646,3,5121,5822,0.3293,0.7591,0.2827,0.7548
1925,female,97,median,1516,2.8,5064,5822,0.2993,0.7397,0.2603,0.7465
1925,female,98,5,1110,2.4,3567,4176,0.295,0.6921,0.2571,0.7121
1925,female,98,95,1313,2.9,3823,4419,0.3639,0.7429,0.3079,0.748
1925,female,98,median,1213,2.6,3700,4306,0.3278,0.7184,0.2816,0.7306
1925,female,99,5,829,2.2,2470,2934,0.3095,0.6674,0.268,0.6868
1925,female,99,95,1022,2.7,2777,3242,0.399,0.732,0.3326,0.7321
1925,female,99,median,932,2.5,2628,3094,0.3545,0.6989,0.3011,0.7102
1925,female,100,5,610,2.1,1646,1984,0.3259,0.6385,0.2802,0.6616
1925,female,100,95,771,2.6,1977,2325,0.4412,0.7198,0.3615,0.7202
1925,female,100,median,691,2.3,1816,2162,0.3806,0.6802,0.3198,0.6912
1925,male,0,5,5273,67.3,95788,100000,0.0551,0.9473,0.0527,0.9579
1925,male,0,95,5273,67.3,95788,100000,0.0551,0.9473,0.0527,0.9579
1925,male,0,median,5273,67.3,95788,100000,0.0551,0.9473,0.0527,0.9579
1925,male,1,5,676,70.1,94389,94727,0.0072,0.9929,0.0071,0.9854
1925,male,1,95,676,70.1,94389,94727,0.0072,0.9929,0.0071,0.9854
1925,male,1,median,676,70.1,94389,94727,0.0072,0.9929,0.0071,0.9854
1925,male,2,5,496,69.6,93803,94051,0.0053,0.9947,0.0053,0.9938
1925,male,2,95,496,69.6,93803,94051,0.0053,0.9947,0.0053,0.9938
1925,male,2,median,496,69.6,93803,94051,0.0053,0.9947,0.0053,0.9938
1925,male,3,5,355,68.9,93378,93555,0.0038,0.9962,0.0038,0.9955
1925,male,3,95,355,68.9,93378,93555,0.0038,0.9962,0.0038,0.9955
1925,male,3,median,355,68.9,93378,93555,0.0038,0.9962,0.0038,0.9955
1925,male,4,5,273,68.2,93063,93200,0.0029,0.9971,0.0029,0.9966
1925,male,4,95,273,68.2,93063,93200,0.0029,0.9971,0.0029,0.9966
1925,male,4,median,273,68.2,93063,93200,0.0029,0.9971,0.0029,0.9966
1925,male,5,5,193,67.4,92830,92927,0.0021,0.9979,0.0021,0.9975
1925,male,5,95,193,67.4,92830,92927,0.0021,0.9979,0.0021,0.9975
1925,male,5,median,193,67.4,92830,92927,0.0021,0.9979,0.0021,0.9975
1925,male,6,5,157,66.5,92655,92734,0.0017,0.9983,0.0017,0.9981
1925,male,6,95,157,66.5,92655,92734,0.0017,0.9983,0.0017,0.9981
1925,male,6,median,157,66.5,92655,92734,0.0017,0.9983,0.0017,0.9981
1925,male,7,5,161,65.7,92496,92577,0.0017,0.9983,0.0017,0.9983
1925,male,7,95,161,65.7,92496,92577,0.0017,0.9983,0.0017,0.9983
1925,male,7,median,161,65.7,92496,92577,0.0017,0.9983,0.0017,0.9983
1925,male,8,5,156,64.8,92338,92416,0.0017,0.9983,0.0017,0.9983
1925,male,8,95,156,64.8,92338,92416,0.0017,0.9983,0.0017,0.9983
1925,male,8,median,156,64.8,92338,92416,0.0017,0.9983,0.0017,0.9983
1925,male,9,5,100,63.9,92210,92260,0.0011,0.9989,0.0011,0.9986
1925,male,9,95,100,63.9,92210,92260,0.0011,0.9989,0.0011,0.9986
1925,male,9,median,100,63.9,92210,92260,0.0011,0.9989,0.0011,0.9986
1925,male,10,5,96,62.9,92113,92160,0.001,0.999,0.001,0.9989
1925,male,10,95,96,63,92113,92160,0.001,0.999,0.001,0.9989
1925,male,10,median,96,62.9,92113,92160,0.001,0.999,0.001,0.9989
1925,male,11,5,148,62,91991,92065,0.0016,0.9984,0.0016,0.9987
1925,male,11,95,148,62,91991,92065,0.0016,0.9984,0.0016,0.9987
1925,male,11,median,148,62,91991,92065,0.0016,0.9984,0.0016,0.9987
1925,male,12,5,110,61.1,91862,91917,0.0012,0.9988,0.0012,0.9986
1925,male,12,95,110,61.1,91862,91917,0.0012,0.9988,0.0012,0.9986
1925,male,12,median,110,61.1,91862,91917,0.0012,0.9988,0.0012,0.9986
1925,male,13,5,110,60.2,91752,91807,0.0012,0.9988,0.0012,0.9988
1925,male,13,95,110,60.2,91752,91807,0.0012,0.9988,0.0012,0.9988
1925,male,13,median,110,60.2,91752,91807,0.0012,0.9988,0.0012,0.9988
1925,male,14,5,143,59.3,91625,91697,0.0016,0.9984,0.0016,0.9986
1925,male,14,95,143,59.3,91625,91697,0.0016,0.9984,0.0016,0.9986
1925,male,14,median,143,59.3,91625,91697,0.0016,0.9984,0.0016,0.9986
1925,male,15,5,154,58.3,91477,91554,0.0017,0.9983,0.0017,0.9984
1925,male,15,95,154,58.4,91477,91554,0.0017,0.9983,0.0017,0.9984
1925,male,15,median,154,58.3,91477,91554,0.0017,0.9983,0.0017,0.9984
1925,male,16,5,200,57.4,91300,91400,0.0022,0.9978,0.0022,0.9981
1925,male,16,95,200,57.4,91300,91400,0.0022,0.9978,0.0022,0.9981
1925,male,16,median,200,57.4,91300,91400,0.0022,0.9978,0.0022,0.9981
1925,male,17,5,154,56.6,91122,91199,0.0017,0.9983,0.0017,0.9981
1925,male,17,95,154,56.6,91122,91199,0.0017,0.9983,0.0017,0.9981
1925,male,17,median,154,56.6,91122,91199,0.0017,0.9983,0.0017,0.9981
1925,male,18,5,178,55.7,90956,91045,0.002,0.998,0.002,0.9982
1925,male,18,95,178,55.7,90956,91045,0.002,0.998,0.002,0.9982
1925,male,18,median,178,55.7,90956,91045,0.002,0.998,0.002,0.9982
1925,male,19,5,263,54.8,90736,90867,0.0029,0.9971,0.0029,0.9976
1925,male,19,95,263,54.8,90736,90867,0.0029,0.9971,0.0029,0.9976
1925,male,19,median,263,54.8,90736,90867,0.0029,0.9971,0.0029,0.9976
1925,male,20,5,281,53.9,90465,90605,0.0031,0.9969,0.0031,0.997
1925,male,20,95,281,53.9,90465,90605,0.0031,0.9969,0.0031,0.997
1925,male,20,median,281,53.9,90465,90605,0.0031,0.9969,0.0031,0.997
1925,male,21,5,247,53.1,90201,90324,0.0027,0.9973,0.0027,0.9971
1925,male,21,95,247,53.1,90201,90324,0.0027,0.9973,0.0027,0.9971
1925,male,21,median,247,53.1,90201,90324,0.0027,0.9973,0.0027,0.9971
1925,male,22,5,254,52.2,89951,90078,0.0028,0.9972,0.0028,0.9972
1925,male,22,95,254,52.2,89951,90078,0.0028,0.9972,0.0028,0.9972
1925,male,22,median,254,52.2,89951,90078,0.0028,0.9972,0.0028,0.9972
1925,male,23,5,136,51.4,89755,89823,0.0015,0.9985,0.0015,0.9978
1925,male,23,95,136,51.4,89755,89823,0.0015,0.9985,0.0015,0.9978
1925,male,23,median,136,51.4,89755,89823,0.0015,0.9985,0.0015,0.9978
1925,male,24,5,157,50.5,89609,89687,0.0018,0.9983,0.0017,0.9984
1925,male,24,95,157,50.5,89609,89687,0.0018,0.9983,0.0017,0.9984
1925,male,24,median,157,50.5,89609,89687,0.0018,0.9983,0.0017,0.9984
1925,male,25,5,162,49.5,89450,89531,0.0018,0.9982,0.0018,0.9982
1925,male,25,95,162,49.6,89450,89531,0.0018,0.9982,0.0018,0.9982
1925,male,25,median,162,49.6,89450,89531,0.0018,0.9982,0.0018,0.9982
1925,male,26,5,166,48.6,89286,89368,0.0019,0.9981,0.0019,0.9982
1925,male,26,95,166,48.6,89286,89368,0.0019,0.9981,0.0019,0.9982
1925,male,26,median,166,48.6,89286,89368,0.0019,0.9981,0.0019,0.9982
1925,male,27,5,204,47.7,89101,89203,0.0023,0.9977,0.0023,0.9979
1925,male,27,95,204,47.7,89101,89203,0.0023,0.9977,0.0023,0.9979
1925,male,27,median,204,47.7,89101,89203,0.0023,0.9977,0.0023,0.9979
1925,male,28,5,169,46.8,88914,88999,0.0019,0.9981,0.0019,0.9979
1925,male,28,95,169,46.8,88914,88999,0.0019,0.9981,0.0019,0.9979
1925,male,28,median,169,46.8,88914,88999,0.0019,0.9981,0.0019,0.9979
1925,male,29,5,121,45.9,88770,88830,0.0014,0.9986,0.0014,0.9984
1925,male,29,95,121,45.9,88770,88830,0.0014,0.9986,0.0014,0.9984
1925,male,29,median,121,45.9,88770,88830,0.0014,0.9986,0.0014,0.9984
1925,male,30,5,186,45,88617,88709,0.0021,0.9979,0.0021,0.9983
1925,male,30,95,186,45,88617,88709,0.0021,0.9979,0.0021,0.9983
1925,male,30,median,186,45,88617,88709,0.0021,0.9979,0.0021,0.9983
1925,male,31,5,147,44.1,88451,88524,0.0017,0.9983,0.0017,0.9981
1925,male,31,95,147,44.1,88451,88524,0.0017,0.9983,0.0017,0.9981
1925,male,31,median,147,44.1,88451,88524,0.0017,0.9983,0.0017,0.9981
1925,male,32,5,137,43.1,88309,88377,0.0016,0.9984,0.0016,0.9984
1925,male,32,95,137,43.2,88309,88377,0.0016,0.9984,0.0016,0.9984
1925,male,32,median,137,43.2,88309,88377,0.0016,0.9984,0.0016,0.9984
1925,male,33,5,166,42.2,88157,88240,0.0019,0.9981,0.0019,0.9983
1925,male,33,95,166,42.2,88157,88240,0.0019,0.9981,0.0019,0.9983
1925,male,33,median,166,42.2,88157,88240,0.0019,0.9981,0.0019,0.9983
1925,male,34,5,191,41.3,87978,88074,0.0022,0.9978,0.0022,0.998
1925,male,34,95,191,41.3,87978,88074,0.0022,0.9978,0.0022,0.998
1925,male,34,median,191,41.3,87978,88074,0.0022,0.9978,0.0022,0.998
1925,male,35,5,162,40.4,87802,87883,0.0018,0.9982,0.0018,0.998
1925,male,35,95,162,40.4,87802,87883,0.0018,0.9982,0.0018,0.998
1925,male,35,median,162,40.4,87802,87883,0.0018,0.9982,0.0018,0.998
1925,male,36,5,176,39.5,87633,87721,0.002,0.998,0.002,0.9981
1925,male,36,95,176,39.5,87633,87721,0.002,0.998,0.002,0.9981
1925,male,36,median,176,39.5,87633,87721,0.002,0.998,0.002,0.9981
1925,male,37,5,163,38.5,87464,87545,0.0019,0.9981,0.0019,0.9981
1925,male,37,95,163,38.5,87464,87545,0.0019,0.9981,0.0019,0.9981
1925,male,37,median,163,38.5,87464,87545,0.0019,0.9981,0.0019,0.9981
1925,male,38,5,139,37.6,87313,87382,0.0016,0.9984,0.0016,0.9983
1925,male,38,95,139,37.6,87313,87382,0.0016,0.9984,0.0016,0.9983
1925,male,38,median,139,37.6,87313,87382,0.0016,0.9984,0.0016,0.9983
1925,male,39,5,227,36.7,87130,87243,0.0026,0.9974,0.0026,0.9979
1925,male,39,95,227,36.7,87130,87243,0.0026,0.9974,0.0026,0.9979
1925,male,39,median,227,36.7,87130,87243,0.0026,0.9974,0.0026,0.9979
1925,male,40,5,226,35.8,86903,87016,0.0026,0.9974,0.0026,0.9974
1925,male,40,95,226,35.8,86903,87016,0.0026,0.9974,0.0026,0.9974
1925,male,40,median,226,35.8,86903,87016,0.0026,0.9974,0.0026,0.9974
1925,male,41,5,244,34.9,86667,86789,0.0028,0.9972,0.0028,0.9973
1925,male,41,95,244,34.9,86667,86789,0.0028,0.9972,0.0028,0.9973
1925,male,41,median,244,34.9,86667,86789,0.0028,0.9972,0.0028,0.9973
1925,male,42,5,272,33.9,86409,86545,0.0031,0.9969,0.0031,0.997
1925,male,42,95,272,34,86409,86545,0.0031,0.9969,0.0031,0.997
1925,male,42,median,272,34,86409,86545,0.0031,0.9969,0.0031,0.997
1925,male,43,5,339,33.1,86103,86273,0.0039,0.9961,0.0039,0.9965
1925,male,43,95,339,33.1,86103,86273,0.0039,0.9961,0.0039,0.9965
1925,male,43,median,339,33.1,86103,86273,0.0039,0.9961,0.0039,0.9965
